eth_type,ip_proto,src_port,dst_port
2048,6,80,58994
2048,6,80,58996
2048,17,60117,53
2048,17,53,41973
2048,6,50216,443
2048,17,53,56461
2048,17,53,54711
2048,6,443,58632
2048,6,443,58600
2048,6,443,58674
2048,17,52726,53
2048,6,59638,443
2048,6,42950,443
2048,6,56410,443
2048,6,443,40754
2048,17,51297,53
2048,6,80,58996
2048,6,80,58994
2048,6,36472,443
2048,6,36456,443
2048,6,36446,443
2048,6,36480,443
2048,6,41270,443
2048,6,39704,80
2048,6,39702,80
2048,6,39698,80
2048,6,39686,80
2048,6,39670,80
2048,6,39666,80
2048,6,40262,443
2048,6,443,58600
2048,6,443,58606
2048,17,53,60134
2048,6,443,56616
2048,17,53,52838
2048,6,443,41848
2048,6,443,48864
2048,6,443,58568
2048,6,47376,443
2048,17,53,56000
2048,17,38407,53
2048,17,53,60117
2048,17,43844,53
2048,17,56745,53
2048,17,56533,53
2048,17,57036,53
2048,17,50063,53
2048,6,443,59638
2048,6,443,40262
2048,6,443,36456
2048,6,443,36472
2048,17,53,51297
2048,6,443,36446
2048,6,443,36480
2048,6,443,47376
2048,6,59438,443
2048,6,59760,443
2048,6,443,42950
2048,6,44340,443
2048,17,54640,53
2048,6,44352,443
2048,6,443,56410
2048,17,51029,53
2048,17,52669,53
2048,6,57666,443
2048,6,60926,443
2048,6,35628,80
2048,6,36268,443
2048,6,48300,443
2048,6,80,39666
2048,6,80,39686
2048,6,80,39698
2048,6,80,39702
2048,6,80,39704
2048,6,80,39670
2048,6,47106,443
2048,6,41264,443
2048,17,53,52726
2048,6,36256,443
2048,6,47116,443
2048,6,60248,443
2048,17,53,38407
2048,17,53,56745
2048,17,53,56745
2048,17,53,43844
2048,17,53,56533
2048,17,42776,53
2048,17,53,51029
2048,17,53,52669
2048,6,443,60926
2048,6,443,48300
2048,17,53,54640
2048,17,53308,53
2048,17,53,57036
2048,6,80,35628
2048,17,42180,53
2048,6,443,57666
2048,17,47864,53
2048,6,51234,443
2048,6,53818,443
2048,6,53808,443
2048,6,53798,443
2048,6,53796,443
2048,6,53794,443
2048,6,59466,443
2048,6,443,44340
2048,6,53032,443
2048,6,35258,443
2048,6,53866,443
2048,6,53864,443
2048,6,53850,443
2048,6,53842,443
2048,6,53830,443
2048,6,59468,443
2048,6,53036,443
2048,6,57900,80
2048,6,443,44352
2048,17,57073,53
2048,6,36882,443
2048,6,52300,443
2048,6,443,36256
2048,6,57028,443
2048,6,57032,443
2048,6,57042,443
2048,6,443,47116
2048,6,443,58616
2048,6,443,58584
2048,6,443,36268
2048,6,51782,443
2048,6,38636,443
2048,17,53,50063
2048,6,443,59438
2048,6,443,59760
2048,6,57026,443
2048,6,57018,443
2048,6,57008,443
2048,6,443,47106
2048,17,60750,53
2048,6,443,60248
2048,17,35653,53
2048,17,45615,53
2048,17,55371,53
2048,6,47776,443
2048,6,33880,443
2048,6,41026,443
2048,17,53,57073
2048,6,443,52300
2048,17,53,42776
2048,6,443,36882
2048,6,443,35258
2048,6,443,57018
2048,6,443,59466
2048,6,443,53866
2048,17,58318,53
2048,6,443,53036
2048,17,48775,53
2048,17,45137,53
2048,6,443,53032
2048,6,46444,443
2048,6,58822,443
2048,6,58806,443
2048,6,56658,80
2048,6,55060,80
2048,6,55082,80
2048,6,55062,80
2048,6,50580,443
2048,6,58836,443
2048,6,58826,443
2048,6,53692,443
2048,6,443,57026
2048,6,443,57008
2048,6,43730,443
2048,6,443,37290
2048,17,53,53308
2048,6,37110,80
2048,6,37100,80
2048,6,443,57028
2048,17,53,42180
2048,6,53706,443
2048,6,43736,443
2048,17,53,47864
2048,6,443,53798
2048,6,443,53818
2048,6,443,53794
2048,6,443,53850
2048,6,443,53796
2048,6,443,53808
2048,6,443,57042
2048,6,443,59468
2048,6,443,53830
2048,6,443,53842
2048,6,443,51234
2048,17,53,60750
2048,17,53,35653
2048,17,53,55371
2048,17,47902,53
2048,17,54503,53
2048,17,55146,53
2048,17,50796,53
2048,17,53,48775
2048,17,53,45137
2048,6,80,55062
2048,17,58052,53
2048,17,53,45615
2048,6,443,46444
2048,6,57664,443
2048,6,443,50580
2048,6,52288,443
2048,17,58074,53
2048,6,39826,443
2048,6,46574,443
2048,6,46568,443
2048,6,443,58826
2048,6,443,58836
2048,6,443,53692
2048,6,37290,443
2048,6,37240,443
2048,6,39832,443
2048,6,46604,443
2048,6,46590,443
2048,6,80,57900
2048,6,443,53706
2048,6,443,51782
2048,6,53064,443
2048,6,54498,443
2048,6,443,43736
2048,6,443,47776
2048,6,443,53864
2048,6,34648,443
2048,6,55152,443
2048,6,443,58822
2048,6,51114,443
2048,6,51104,443
2048,6,55154,443
2048,6,52456,80
2048,6,41256,443
2048,6,36432,443
2048,6,443,41026
2048,6,51128,443
2048,6,51120,443
2048,6,80,37100
2048,6,443,57032
2048,6,443,33880
2048,6,443,38636
2048,6,443,43730
2048,6,38324,443
2048,6,443,58806
2048,6,80,37110
2048,17,53,58318
2048,17,53,47902
2048,17,53,55146
2048,17,53,54503
2048,17,52972,53
2048,17,43794,53
2048,17,57901,53
2048,6,443,54498
2048,6,443,39826
2048,17,60515,53
2048,6,443,39832
2048,6,443,53064
2048,6,80,52456
2048,17,53,58074
2048,6,443,36432
2048,17,34034,53
2048,17,58906,53
2048,6,57898,80
2048,6,49216,443
2048,6,443,52288
2048,6,35862,443
2048,6,443,46574
2048,6,443,46568
2048,6,443,46590
2048,6,443,46604
2048,6,35876,443
2048,6,36924,443
2048,6,443,51104
2048,6,443,51114
2048,6,51098,443
2048,6,49808,443
2048,6,35184,443
2048,6,36934,443
2048,6,51114,443
2048,6,443,51128
2048,6,443,51120
2048,17,44223,53
2048,6,46538,443
2048,6,443,34648
2048,17,53,50796
2048,6,443,38324
2048,17,53,58052
2048,6,443,55152
2048,6,443,55154
2048,6,46534,443
2048,6,443,57664
2048,17,53,52972
2048,17,49626,53
2048,6,51356,443
2048,6,443,53064
2048,17,53,52972
2048,17,53,57901
2048,17,54375,53
2048,17,54407,53
2048,6,46538,443
2048,6,443,33152
2048,6,80,57898
2048,6,60032,80
2048,17,53,43794
2048,6,58780,443
2048,17,42871,53
2048,17,53,44223
2048,6,54900,443
2048,6,58690,443
2048,6,45818,443
2048,6,52594,443
2048,6,51356,443
2048,6,51130,443
2048,6,443,35862
2048,6,443,51098
2048,6,443,35876
2048,6,51368,443
2048,6,51142,443
2048,6,47602,443
2048,6,80,55060
2048,6,80,55082
2048,6,443,36924
2048,6,443,49808
2048,6,50966,443
2048,6,56702,443
2048,6,47606,443
2048,6,58584,443
2048,6,58616,443
2048,6,60926,443
2048,6,57666,443
2048,6,443,51114
2048,6,443,35184
2048,6,443,46534
2048,6,46552,443
2048,17,47774,53
2048,6,47028,443
2048,6,39686,80
2048,6,443,46538
2048,6,443,36934
2048,17,53,60515
2048,6,47038,443
2048,6,443,49216
2048,6,47244,443
2048,17,53,34034
2048,17,53,58906
2048,6,33152,443
2048,6,44464,443
2048,6,58638,443
2048,6,59608,80
2048,6,59596,80
2048,6,46540,443
2048,17,53,49626
2048,17,57249,53
2048,17,56747,53
2048,17,40139,53
2048,17,53,54375
2048,6,33152,443
2048,17,52645,53
2048,6,443,45818
2048,6,443,54900
2048,6,443,47244
2048,6,443,60926
2048,17,53,47774
2048,6,80,39686
2048,6,80,59608
2048,6,443,57666
2048,6,443,58616
2048,6,443,58584
2048,17,53,54407
2048,6,443,52594
2048,6,49488,80
2048,6,49480,80
2048,6,443,50966
2048,6,48504,443
2048,6,36998,443
2048,17,50642,53
2048,6,443,51356
2048,6,443,47602
2048,6,443,51130
2048,6,443,51368
2048,6,443,51142
2048,17,45019,53
2048,6,36446,443
2048,6,36456,443
2048,6,36472,443
2048,6,58620,443
2048,6,36480,443
2048,6,443,47606
2048,6,44498,443
2048,6,443,46540
2048,6,44504,443
2048,6,443,46552
2048,6,443,47028
2048,6,443,44464
2048,17,53,42871
2048,6,35872,443
2048,6,443,47038
2048,6,443,58780
2048,6,46606,443
2048,6,47216,443
2048,6,443,56702
2048,6,80,60032
2048,6,55262,443
2048,6,35888,443
2048,6,57974,443
2048,6,46052,443
2048,6,55272,443
2048,17,53,49626
2048,17,53,56747
2048,17,53,40139
2048,17,53,40139
2048,17,57078,53
2048,17,59119,53
2048,17,53,50642
2048,6,57976,443
2048,6,80,49488
2048,6,80,59596
2048,6,443,48504
2048,17,53,45019
2048,6,80,49480
2048,6,46056,443
2048,17,53,57249
2048,17,40184,53
2048,17,53,52645
2048,6,443,36998
2048,6,443,36446
2048,6,443,36456
2048,6,443,36472
2048,6,443,36480
2048,6,443,46606
2048,6,56658,80
2048,6,39670,80
2048,6,39186,443
2048,6,40106,443
2048,6,49426,443
2048,6,53926,443
2048,6,46444,443
2048,6,58354,443
2048,6,59600,443
2048,6,443,46052
2048,6,36098,443
2048,6,47336,443
2048,17,33771,53
2048,6,443,44504
2048,6,36108,443
2048,17,36457,53
2048,6,55062,80
2048,6,50580,443
2048,6,443,35872
2048,17,57317,53
2048,17,41178,53
2048,6,36114,443
2048,6,47714,443
2048,6,50302,443
2048,6,443,47216
2048,6,443,35888
2048,6,40126,443
2048,6,45142,443
2048,6,34722,443
2048,6,34736,443
2048,6,443,55262
2048,6,36124,443
2048,6,47716,443
2048,6,50312,443
2048,6,443,44498
2048,6,443,55272
2048,6,37840,443
2048,6,48140,443
2048,6,38958,443
2048,6,443,57974
2048,6,37842,443
2048,6,45132,443
2048,6,38974,443
2048,6,48144,443
2048,6,34706,443
2048,6,34692,443
2048,6,37236,443
2048,17,46011,53
2048,17,53,59119
2048,17,53,57078
2048,17,39589,53
2048,6,45142,443
2048,6,80,56658
2048,6,34736,443
2048,6,34722,443
2048,6,443,40106
2048,6,443,58354
2048,17,53,33771
2048,17,53,36457
2048,6,80,55062
2048,17,53,57317
2048,17,53,41178
2048,6,33584,443
2048,6,33598,443
2048,6,59588,443
2048,17,58446,53
2048,6,443,57976
2048,6,443,46056
2048,6,80,39670
2048,6,443,49426
2048,6,443,37236
2048,6,53014,80
2048,6,53004,80
2048,6,443,47336
2048,6,59946,443
2048,17,39843,53
2048,6,57166,443
2048,6,57084,443
2048,6,443,36098
2048,6,443,36108
2048,6,443,39186
2048,6,443,40126
2048,6,443,47716
2048,6,443,36124
2048,6,443,50312
2048,6,35892,443
2048,6,57100,443
2048,6,443,53926
2048,6,443,37840
2048,6,35898,443
2048,6,443,48140
2048,17,47511,53
2048,6,443,38958
2048,6,32966,443
2048,6,443,37842
2048,6,443,48144
2048,6,443,38974
2048,6,443,45132
2048,6,443,46444
2048,6,443,34692
2048,6,35286,443
2048,6,32976,443
2048,6,443,34706
2048,6,443,47714
2048,6,443,36114
2048,6,443,50302
2048,6,443,45142
2048,6,443,34736
2048,6,443,34722
2048,17,53,40184
2048,6,35270,443
2048,17,53,46011
2048,17,54230,53
2048,17,53,39589
2048,6,443,50580
2048,17,53299,53
2048,17,43549,53
2048,17,55833,53
2048,17,42158,53
2048,6,80,53014
2048,6,80,53004
2048,6,443,33598
2048,6,443,33584
2048,6,35286,443
2048,6,51114,443
2048,17,53,47511
2048,6,58510,443
2048,6,51104,443
2048,6,51120,443
2048,6,443,59946
2048,6,443,57084
2048,6,58516,443
2048,6,60248,443
2048,6,33564,443
2048,6,58822,443
2048,17,42607,53
2048,6,39666,80
2048,17,40522,53
2048,6,443,32966
2048,6,443,35892
2048,6,443,57166
2048,6,443,32976
2048,6,55082,80
2048,6,55060,80
2048,6,443,35898
2048,6,46794,443
2048,6,443,35270
2048,6,33736,443
2048,6,33730,443
2048,6,33722,443
2048,6,46810,443
2048,6,443,35286
2048,6,50314,443
2048,6,33782,443
2048,6,33768,443
2048,6,33752,443
2048,17,53,58446
2048,6,33082,443
2048,6,47714,443
2048,6,50318,443
2048,6,33084,443
2048,6,38926,443
2048,6,38934,443
2048,6,38946,443
2048,6,48352,443
2048,17,53,39843
2048,6,58914,443
2048,6,38948,443
2048,6,38950,443
2048,6,38966,443
2048,17,53,53299
2048,17,53,54230
2048,17,53,43549
2048,17,53,42158
2048,17,34156,53
2048,17,34988,53
2048,17,41205,53
2048,17,53,40522
2048,6,80,55082
2048,6,80,55060
2048,17,50838,53
2048,17,53,55833
2048,6,443,58510
2048,6,443,58516
2048,6,33152,443
2048,17,52351,53
2048,6,443,60248
2048,6,46236,443
2048,6,43726,443
2048,6,45880,443
2048,6,57710,443
2048,6,54962,443
2048,6,58928,443
2048,6,443,46794
2048,6,443,46810
2048,6,443,33082
2048,6,443,33752
2048,6,443,33768
2048,6,443,33782
2048,6,443,50314
2048,6,58584,443
2048,6,58616,443
2048,6,443,33084
2048,6,443,50318
2048,6,39704,443
2048,17,53,54230
2048,17,47705,53
2048,17,53,42158
2048,6,443,33564
2048,6,443,33722
2048,6,443,33736
2048,6,443,33730
2048,6,443,51104
2048,6,443,51114
2048,6,443,58914
2048,6,443,51120
2048,6,443,38950
2048,6,443,38948
2048,6,33572,443
2048,6,36882,443
2048,6,50216,443
2048,6,48852,443
2048,6,443,47714
2048,17,53,42607
2048,6,57666,443
2048,6,443,38934
2048,6,443,38946
2048,6,443,38926
2048,6,443,48352
2048,6,80,39666
2048,6,443,58822
2048,17,51274,53
2048,17,53,34156
2048,17,53,34988
2048,6,443,38966
2048,17,43973,53
2048,17,53,34988
2048,17,57828,53
2048,17,51137,53
2048,17,53,41205
2048,17,53,50838
2048,6,58584,443
2048,6,58616,443
2048,17,58217,53
2048,17,53,47705
2048,6,37110,80
2048,6,35628,80
2048,6,443,43726
2048,6,443,36882
2048,6,443,58584
2048,6,443,58616
2048,6,443,33572
2048,6,39702,80
2048,6,39698,80
2048,6,39704,80
2048,6,39718,443
2048,6,443,58928
2048,6,39472,443
2048,6,37480,443
2048,6,37476,443
2048,6,37464,443
2048,6,58830,443
2048,6,39728,443
2048,6,37498,443
2048,6,37494,443
2048,6,37488,443
2048,6,39482,443
2048,6,37506,443
2048,6,39488,443
2048,6,37516,443
2048,6,39490,443
2048,6,443,57710
2048,17,36794,53
2048,17,53,34156
2048,6,443,39704
2048,6,443,58830
2048,6,58940,443
2048,6,443,57666
2048,6,58956,443
2048,6,443,45880
2048,6,443,54962
2048,6,58960,443
2048,6,443,46236
2048,6,58968,443
2048,17,39032,53
2048,17,53,43973
2048,17,53,51137
2048,17,53,52351
2048,17,45754,53
2048,6,80,37110
2048,17,53,36794
2048,6,80,35628
2048,17,53,51274
2048,17,53,57828
2048,6,49152,443
2048,6,50068,443
2048,6,39782,443
2048,6,53184,443
2048,6,45818,443
2048,6,52328,53
2048,6,443,39718
2048,6,443,37488
2048,6,443,37476
2048,6,443,39728
2048,6,443,37480
2048,6,443,37498
2048,6,443,37494
2048,6,443,37464
2048,17,50062,53
2048,6,56658,80
2048,6,55062,80
2048,6,54204,443
2048,6,443,39472
2048,6,443,39482
2048,6,443,39490
2048,6,443,39488
2048,6,443,47606
2048,6,443,37506
2048,6,57898,80
2048,17,54609,53
2048,6,54284,443
2048,6,54286,443
2048,6,54300,443
2048,6,54316,443
2048,6,54318,443
2048,6,443,58960
2048,6,443,37516
2048,17,53,51137
2048,6,443,58968
2048,17,53,58217
2048,6,52100,8080
2048,6,49694,8080
2048,1,0,0
2048,6,80,39704
2048,6,443,58940
2048,6,443,58956
2048,6,80,39698
2048,6,80,39702
2048,6,58546,443
2048,6,58558,443
2048,6,58556,443
2048,17,53,39032
2048,17,40528,53
2048,17,53,45754
2048,17,59869,53
2048,6,45118,443
2048,6,45132,443
2048,17,53,45754
2048,17,38477,53
2048,17,54582,53
2048,6,443,45818
2048,17,53,50062
2048,6,47606,443
2048,6,80,56658
2048,6,80,55062
2048,17,53,54609
2048,6,80,57898
2048,6,8080,52100
2048,6,39686,80
2048,6,39670,80
2048,6,34892,443
2048,6,34886,443
2048,6,42064,443
2048,6,45140,443
2048,6,45132,443
2048,6,45118,443
2048,6,34924,443
2048,6,34922,443
2048,6,34912,443
2048,17,60938,53
2048,6,443,49152
2048,6,443,50068
2048,6,34954,443
2048,6,34938,443
2048,6,34930,443
2048,6,45170,443
2048,6,45164,443
2048,6,45152,443
2048,6,443,53184
2048,6,50580,443
2048,6,36472,443
2048,6,36456,443
2048,6,36446,443
2048,6,52456,80
2048,6,36480,443
2048,17,47538,53
2048,6,41584,443
2048,6,41596,443
2048,6,41600,443
2048,6,41606,443
2048,6,443,54316
2048,6,443,54286
2048,6,443,54300
2048,6,443,54318
2048,6,443,54284
2048,6,35426,443
2048,6,35420,443
2048,6,35412,443
2048,6,58634,443
2048,6,58642,443
2048,6,41618,443
2048,6,41622,443
2048,6,41626,443
2048,6,41628,443
2048,6,35466,443
2048,6,35454,443
2048,6,35440,443
2048,6,8080,49694
2048,6,443,39782
2048,6,58652,443
2048,6,58654,443
2048,17,53,40528
2048,17,53,59869
2048,6,443,54204
2048,6,53,52328
2048,17,53,54582
2048,17,56625,53
2048,17,34635,53
2048,17,52416,53
2048,6,443,45118
2048,6,443,45132
2048,6,443,45140
2048,6,443,34892
2048,17,53,60938
2048,17,53,47538
2048,17,50280,53
2048,17,53,59869
2048,17,53,38477
2048,6,443,45152
2048,6,443,45164
2048,6,443,45170
2048,6,80,52456
2048,6,443,36456
2048,6,443,36472
2048,6,443,36446
2048,6,443,36480
2048,6,443,34924
2048,6,443,34912
2048,6,443,34922
2048,17,47577,53
2048,6,59468,443
2048,6,443,34938
2048,6,443,34930
2048,6,443,34954
2048,6,22,41410
2048,6,39902,443
2048,6,39890,443
2048,6,39886,443
2048,6,39876,443
2048,6,39866,443
2048,6,443,34886
2048,17,43536,53
2048,6,39944,443
2048,6,39942,443
2048,6,39930,443
2048,6,39918,443
2048,6,39914,443
2048,6,55082,80
2048,6,55060,80
2048,6,443,35412
2048,6,443,35420
2048,6,443,35426
2048,6,45140,443
2048,6,45124,443
2048,6,54908,443
2048,6,55400,443
2048,6,55730,443
2048,6,45960,443
2048,6,59078,443
2048,6,443,35440
2048,6,443,35466
2048,6,443,35454
2048,6,45154,443
2048,6,45148,443
2048,17,51369,53
2048,17,53,54582
2048,6,443,41600
2048,6,443,41584
2048,6,443,41596
2048,6,443,41606
2048,6,80,39686
2048,6,80,39670
2048,6,443,42064
2048,6,443,57008
2048,6,443,58642
2048,6,443,58634
2048,6,443,41618
2048,6,443,41626
2048,6,443,41622
2048,6,443,41628
2048,6,443,50580
2048,6,443,58652
2048,6,443,58654
2048,17,51963,53
2048,6,57276,80
2048,6,57290,80
2048,17,54955,1234
2048,17,42486,1236
2048,17,53,56625
2048,17,53,34635
2048,17,53,52416
2048,17,35167,53
2048,17,44965,53
2048,17,42486,1236
2048,17,54955,1234
2048,6,60032,80
2048,6,55070,80
2048,6,33598,443
2048,6,33584,443
2048,6,54900,443
2048,6,57664,443
2048,6,52594,443
2048,6,36432,443
2048,6,37290,443
2048,6,35888,443
2048,6,80,55082
2048,6,80,55060
2048,6,443,39876
2048,6,443,39890
2048,6,443,39866
2048,17,34983,53
2048,6,443,54908
2048,17,53,51369
2048,6,57008,443
2048,6,443,39918
2048,6,443,39942
2048,6,443,39914
2048,6,443,45960
2048,6,48864,443
2048,6,443,39902
2048,6,443,39886
2048,17,48183,53
2048,6,443,39944
2048,6,443,39930
2048,6,56216,443
2048,6,57666,443
2048,6,58584,443
2048,6,58616,443
2048,6,60756,443
2048,6,50790,443
2048,6,33162,443
2048,6,50794,443
2048,6,42146,443
2048,6,35562,443
2048,6,56232,443
2048,6,56410,443
2048,17,42487,1237
2048,17,54956,1235
2048,17,53,56625
2048,17,53,50280
2048,6,40208,443
2048,6,443,45140
2048,6,443,45124
2048,6,58658,443
2048,6,58660,443
2048,17,53,47577
2048,6,443,59468
2048,6,40224,443
2048,6,443,55400
2048,6,443,55730
2048,6,58676,443
2048,6,58684,443
2048,6,443,45154
2048,6,41410,22
2048,6,443,45148
2048,6,443,44216
2048,6,57290,80
2048,6,80,57276
2048,6,443,59078
2048,17,53,43536
2048,17,53,51963
2048,6,45736,53
2048,17,53,35167
2048,17,53,35167
2048,17,53,44965
2048,17,46168,53
2048,17,32964,53
2048,17,60776,53
2048,6,80,55070
2048,6,443,54900
2048,17,59216,53
2048,17,54635,53
2048,6,443,48864
2048,17,53,48183
2048,6,443,33162
2048,6,443,35562
2048,6,44216,443
2048,6,443,33584
2048,6,443,33598
2048,6,443,36432
2048,6,443,57664
2048,6,443,50790
2048,6,443,60756
2048,6,443,57666
2048,6,443,58616
2048,6,443,58584
2048,6,443,52594
2048,6,53882,443
2048,17,56108,53
2048,6,45736,53
2048,6,80,57290
2048,6,46568,443
2048,6,33564,443
2048,6,41270,443
2048,6,37110,80
2048,6,443,35888
2048,6,443,40208
2048,6,80,60032
2048,6,35342,443
2048,6,443,40224
2048,17,37964,53
2048,6,41130,443
2048,17,53,34983
2048,6,43248,443
2048,6,443,58658
2048,6,443,58660
2048,6,443,50794
2048,6,443,56216
2048,6,443,56232
2048,6,443,58676
2048,6,443,58684
2048,6,443,56410
2048,6,41126,443
2048,6,443,42146
2048,6,53,45736
2048,6,35628,80
2048,17,53,60776
2048,17,59966,53
2048,17,53,59216
2048,17,53,54635
2048,17,52323,53
2048,17,53,46168
2048,6,41130,443
2048,17,53,56108
2048,6,80,37110
2048,17,53,37964
2048,6,443,35342
2048,6,443,33564
2048,6,443,46568
2048,17,59118,53
2048,6,59596,80
2048,6,59608,80
2048,17,53,32964
2048,6,56658,80
2048,6,53064,443
2048,6,37476,443
2048,6,33736,443
2048,17,36208,53
2048,6,55062,80
2048,6,57900,80
2048,6,443,53882
2048,17,37561,53
2048,6,47714,443
2048,6,443,43248
2048,6,443,41126
2048,6,59564,443
2048,17,55907,53
2048,6,53530,443
2048,6,53532,443
2048,6,443,41130
2048,6,59574,443
2048,6,53536,443
2048,6,53542,443
2048,6,49850,443
2048,6,49848,443
2048,6,49872,443
2048,6,49864,443
2048,6,53,45736
2048,6,80,35628
2048,17,56007,53
2048,17,51972,53
2048,17,53,59118
2048,17,49540,53
2048,6,80,56658
2048,17,53,36208
2048,6,80,55062
2048,17,53,55907
2048,17,35037,53
2048,17,53,59966
2048,6,80,57900
2048,17,53,52323
2048,6,80,59596
2048,6,80,59608
2048,6,57898,80
2048,17,53,37561
2048,6,47038,443
2048,17,35865,53
2048,6,59890,443
2048,6,59886,443
2048,6,59872,443
2048,6,59858,443
2048,6,59854,443
2048,6,59842,443
2048,6,42440,443
2048,6,42430,443
2048,6,42428,443
2048,6,42412,443
2048,17,32996,53
2048,6,59940,443
2048,6,59938,443
2048,6,59934,443
2048,6,59920,443
2048,6,59916,443
2048,6,59906,443
2048,6,42470,443
2048,6,42468,443
2048,6,42452,443
2048,6,42444,443
2048,6,443,59574
2048,6,443,53064
2048,6,443,49848
2048,6,443,49850
2048,6,50580,443
2048,6,443,49872
2048,6,443,49864
2048,6,443,59564
2048,6,443,53530
2048,6,443,53532
2048,17,53,59118
2048,6,443,53536
2048,6,443,33736
2048,6,443,37476
2048,17,59758,53
2048,6,54782,80
2048,17,53,51972
2048,17,53,49540
2048,17,53,56007
2048,17,43838,53
2048,17,44206,53
2048,17,54383,53
2048,17,53,35865
2048,17,53,32996
2048,6,34924,443
2048,6,80,57898
2048,17,42831,53
2048,6,443,50580
2048,6,443,47606
2048,6,46606,443
2048,17,41992,53
2048,6,41264,443
2048,6,47216,443
2048,6,35090,443
2048,6,443,47038
2048,6,54782,80
2048,6,443,59890
2048,6,443,59886
2048,6,443,59854
2048,6,443,42428
2048,6,443,59842
2048,6,443,59938
2048,6,443,59872
2048,6,443,42430
2048,6,443,42412
2048,6,443,42440
2048,6,443,59858
2048,6,443,59934
2048,6,443,42470
2048,6,443,42468
2048,6,443,59920
2048,6,443,42444
2048,6,443,42452
2048,6,443,59906
2048,6,443,59916
2048,6,443,59940
2048,17,48542,53
2048,6,55082,80
2048,6,55060,80
2048,6,51982,443
2048,6,47336,443
2048,6,52288,443
2048,6,51994,443
2048,6,45818,443
2048,6,36882,443
2048,17,53,49540
2048,17,53,35037
2048,6,52288,443
2048,6,52282,443
2048,6,52306,443
2048,6,52304,443
2048,6,37240,443
2048,17,53476,53
2048,17,53,59758
2048,17,53,44206
2048,6,80,54782
2048,17,57600,53
2048,17,53,43838
2048,17,53,44206
2048,17,43992,53
2048,17,53,54383
2048,17,60268,53
2048,17,37970,53
2048,6,47606,443
2048,17,53,48542
2048,6,80,55060
2048,6,80,55082
2048,6,443,45818
2048,17,53,53476
2048,17,56772,53
2048,6,443,36882
2048,6,443,46606
2048,6,443,47336
2048,6,41848,443
2048,6,56616,443
2048,6,40754,443
2048,6,35286,443
2048,6,37236,443
2048,6,32976,443
2048,6,57666,443
2048,6,55070,80
2048,6,58584,443
2048,6,58616,443
2048,6,35888,443
2048,6,443,52288
2048,6,443,52282
2048,6,41852,443
2048,6,36446,443
2048,6,36480,443
2048,6,39686,80
2048,6,36456,443
2048,6,36472,443
2048,6,33572,443
2048,6,443,52304
2048,6,443,52306
2048,6,443,51982
2048,17,50764,53
2048,6,80,39704
2048,6,80,39698
2048,6,443,51994
2048,6,443,47216
2048,6,80,54782
2048,17,53,42831
2048,6,443,52288
