eth_type,ip_proto,src_port,dst_port,Category
2048,6,43188,443,HTTP
2048,17,44331,53,DNS
2048,17,55550,53,DNS
2048,6,53850,443,HTTP
2048,6,41128,443,HTTP
2048,6,443,50842,HTTP
2048,6,443,38488,HTTP
2048,6,443,42592,HTTP
2048,17,53,44093,DNS
2048,17,53,60540,DNS
2048,17,53,60540,DNS
2048,17,53,51513,DNS
2048,17,53,44331,DNS
2048,6,80,49800,HTTP
2048,6,80,54946,HTTP
2048,17,53,44093,DNS
2048,17,53,55550,DNS
2048,6,443,43188,HTTP
2048,6,44736,443,HTTP
2048,6,39126,443,HTTP
2048,6,38714,443,HTTP
2048,6,59736,443,HTTP
2048,6,48010,80,HTTP
2048,6,57612,80,HTTP
2048,6,39790,80,HTTP
2048,6,57766,443,HTTP
2048,6,443,53850,HTTP
2048,6,43138,443,HTTP
2048,6,48696,443,HTTP
2048,6,36818,443,HTTP
2048,6,38638,443,HTTP
2048,6,43062,443,HTTP
2048,6,443,41128,HTTP
2048,6,46060,443,HTTP
2048,6,80,39790,HTTP
2048,6,443,57766,HTTP
2048,6,80,57612,HTTP
2048,6,80,48010,HTTP
2048,6,443,59736,HTTP
2048,6,39798,80,HTTP
2048,6,443,43138,HTTP
2048,6,43062,443,HTTP
2048,6,43450,443,HTTP
2048,6,42962,443,HTTP
2048,6,34256,443,HTTP
2048,6,46060,443,HTTP
2048,6,58034,443,HTTP
2048,6,38638,443,HTTP
2048,6,46072,443,HTTP
2048,6,43068,443,HTTP
2048,6,43462,443,HTTP
2048,6,42976,443,HTTP
2048,6,34264,443,HTTP
2048,6,443,39126,HTTP
2048,6,443,44736,HTTP
2048,6,443,36818,HTTP
2048,6,443,38714,HTTP
2048,6,443,43062,HTTP
2048,6,443,48696,HTTP
2048,6,443,38638,HTTP
2048,6,443,43450,HTTP
2048,6,443,42962,HTTP
2048,6,443,34256,HTTP
2048,6,80,39798,HTTP
2048,6,443,38638,HTTP
2048,17,47470,53,DNS
2048,6,35606,80,HTTP
2048,6,35620,80,HTTP
2048,6,57620,80,HTTP
2048,6,443,34256,HTTP
2048,17,58989,53,DNS
2048,17,51994,53,DNS
2048,6,45820,443,HTTP
2048,6,443,34264,HTTP
2048,6,443,42962,HTTP
2048,6,443,43450,HTTP
2048,6,443,46060,HTTP
2048,6,443,42976,HTTP
2048,6,443,43462,HTTP
2048,6,443,46072,HTTP
2048,6,443,58034,HTTP
2048,6,36088,443,HTTP
2048,6,443,43068,HTTP
2048,17,53,47470,DNS
2048,17,53,47470,DNS
2048,6,80,35606,HTTP
2048,6,80,35620,HTTP
2048,6,80,57620,HTTP
2048,17,53,58989,DNS
2048,17,50362,53,DNS
2048,6,35920,443,HTTP
2048,6,443,33172,HTTP
2048,17,49884,53,DNS
2048,17,53,51994,DNS
2048,6,39630,80,HTTP
2048,6,39610,80,HTTP
2048,6,39626,80,HTTP
2048,6,39638,80,HTTP
2048,6,39606,80,HTTP
2048,6,37812,443,HTTP
2048,17,33456,53,DNS
2048,17,40648,53,DNS
2048,6,45814,443,HTTP
2048,6,443,36088,HTTP
2048,6,44956,443,HTTP
2048,17,53,50362,DNS
2048,17,53,50362,DNS
2048,17,53,49884,DNS
2048,17,43581,53,DNS
2048,17,53,33456,DNS
2048,6,80,39630,HTTP
2048,6,80,39610,HTTP
2048,6,80,39626,HTTP
2048,6,80,39606,HTTP
2048,6,80,39638,HTTP
2048,6,36690,443,HTTP
2048,6,33900,443,HTTP
2048,6,44956,443,HTTP
2048,6,443,35920,HTTP
2048,6,44708,443,HTTP
2048,6,40796,443,HTTP
2048,6,58820,443,HTTP
2048,6,33172,443,HTTP
2048,6,52268,443,HTTP
2048,6,52278,443,HTTP
2048,6,443,37812,HTTP
2048,6,54010,80,HTTP
2048,6,443,36088,HTTP
2048,17,53,40648,DNS
2048,6,45276,443,HTTP
2048,6,59662,80,HTTP
2048,6,59674,80,HTTP
2048,6,35800,443,HTTP
2048,17,53,43581,DNS
2048,6,80,54010,HTTP
2048,6,49800,80,HTTP
2048,6,443,36690,HTTP
2048,6,50254,443,HTTP
2048,6,38502,443,HTTP
2048,6,34374,443,HTTP
2048,6,37394,443,HTTP
2048,6,40682,443,HTTP
2048,6,35800,443,HTTP
2048,6,59674,80,HTTP
2048,6,59662,80,HTTP
2048,6,57088,443,HTTP
2048,6,57084,443,HTTP
2048,6,47810,443,HTTP
2048,6,59696,80,HTTP
2048,6,59688,80,HTTP
2048,6,35806,443,HTTP
2048,6,57108,443,HTTP
2048,6,57102,443,HTTP
2048,6,47818,443,HTTP
2048,6,443,52268,HTTP
2048,6,443,52278,HTTP
2048,6,443,33900,HTTP
2048,6,443,44956,HTTP
2048,6,443,44708,HTTP
2048,6,443,40796,HTTP
2048,6,443,48060,HTTP
2048,6,443,45276,HTTP
2048,6,80,49800,HTTP
2048,17,48708,53,DNS
2048,6,443,38502,HTTP
2048,17,55786,53,DNS
2048,17,47406,53,DNS
2048,6,443,48060,HTTP
2048,6,57766,443,HTTP
2048,6,59736,443,HTTP
2048,6,48010,80,HTTP
2048,6,57612,80,HTTP
2048,6,39790,80,HTTP
2048,6,443,40682,HTTP
2048,6,443,34374,HTTP
2048,6,59438,443,HTTP
2048,6,45180,443,HTTP
2048,6,443,35800,HTTP
2048,6,54946,80,HTTP
2048,6,443,45276,HTTP
2048,6,443,35806,HTTP
2048,6,35990,443,HTTP
2048,6,36002,443,HTTP
2048,6,44714,443,HTTP
2048,6,80,59662,HTTP
2048,6,80,59674,HTTP
2048,6,443,57088,HTTP
2048,6,443,57084,HTTP
2048,6,443,37394,HTTP
2048,6,443,47810,HTTP
2048,6,80,59688,HTTP
2048,6,80,59696,HTTP
2048,6,443,57108,HTTP
2048,6,443,50254,HTTP
2048,6,443,47818,HTTP
2048,6,443,57102,HTTP
2048,6,44712,443,HTTP
2048,17,47506,443,HTTP
2048,6,48060,443,HTTP
2048,6,443,35990,HTTP
2048,17,53,48708,DNS
2048,17,53,48708,DNS
2048,6,48060,443,HTTP
2048,6,443,57766,HTTP
2048,6,80,39790,HTTP
2048,6,443,45180,HTTP
2048,6,80,54946,HTTP
2048,6,80,57612,HTTP
2048,6,44012,443,HTTP
2048,17,53,55786,DNS
2048,6,443,59736,HTTP
2048,17,53,47406,DNS
2048,6,39798,80,HTTP
2048,17,57751,53,DNS
2048,17,57413,53,DNS
2048,6,80,48010,HTTP
2048,6,443,59438,HTTP
2048,17,35660,53,DNS
2048,6,443,35990,HTTP
2048,6,34256,443,HTTP
2048,6,443,36002,HTTP
2048,6,443,44712,HTTP
2048,6,443,44714,HTTP
2048,6,54162,443,HTTP
2048,17,53,57751,DNS
2048,6,80,39798,HTTP
2048,17,53,35660,DNS
2048,17,53,57413,DNS
2048,17,47592,53,DNS
2048,6,35606,80,HTTP
2048,6,35620,80,HTTP
2048,6,60764,443,HTTP
2048,6,45198,443,HTTP
2048,6,34794,443,HTTP
2048,6,45410,443,HTTP
2048,6,57620,80,HTTP
2048,6,54162,443,HTTP
2048,6,45356,443,HTTP
2048,6,33030,443,HTTP
2048,6,443,44012,HTTP
2048,6,54174,443,HTTP
2048,6,33046,443,HTTP
2048,6,39148,443,HTTP
2048,6,40968,443,HTTP
2048,17,45573,53,DNS
2048,6,443,34256,HTTP
2048,6,443,54162,HTTP
2048,6,51186,443,HTTP
2048,6,39630,80,HTTP
2048,6,39610,80,HTTP
2048,6,39626,80,HTTP
2048,6,39638,80,HTTP
2048,6,39606,80,HTTP
2048,17,53,47592,DNS
2048,6,80,35606,HTTP
2048,6,80,35620,HTTP
2048,6,80,57620,HTTP
2048,6,443,60764,HTTP
2048,6,443,45198,HTTP
2048,6,443,54162,HTTP
2048,6,60376,443,HTTP
2048,6,51246,443,HTTP
2048,6,51232,443,HTTP
2048,6,51222,443,HTTP
2048,6,51206,443,HTTP
2048,6,51190,443,HTTP
2048,6,51186,443,HTTP
2048,6,443,33030,HTTP
2048,6,443,45356,HTTP
2048,6,51318,443,HTTP
2048,6,51302,443,HTTP
2048,6,51288,443,HTTP
2048,6,51274,443,HTTP
2048,6,51270,443,HTTP
2048,6,51262,443,HTTP
2048,6,60380,443,HTTP
2048,6,443,40968,HTTP
2048,6,443,54174,HTTP
2048,6,443,34794,HTTP
2048,6,443,33046,HTTP
2048,6,443,39148,HTTP
2048,6,443,45410,HTTP
2048,17,53,45573,DNS
2048,6,443,51206,HTTP
2048,17,53,45573,DNS
2048,6,60132,443,HTTP
2048,6,80,39626,HTTP
2048,6,80,39610,HTTP
2048,6,80,39638,HTTP
2048,6,80,39630,HTTP
2048,6,80,39606,HTTP
2048,6,54010,80,HTTP
2048,6,443,51190,HTTP
2048,6,443,51222,HTTP
2048,6,443,51232,HTTP
2048,6,443,51186,HTTP
2048,6,443,60376,HTTP
2048,6,443,51246,HTTP
2048,6,443,51206,HTTP
2048,6,443,51288,HTTP
2048,6,443,51262,HTTP
2048,6,443,51302,HTTP
2048,6,443,51274,HTTP
2048,6,443,51318,HTTP
2048,6,443,51270,HTTP
2048,17,49609,53,DNS
2048,6,443,60380,HTTP
2048,17,41177,53,DNS
2048,6,50898,443,HTTP
2048,6,60136,443,HTTP
2048,6,49800,80,HTTP
2048,17,53,41177,DNS
2048,6,54366,443,HTTP
2048,6,80,54010,HTTP
2048,17,53,49609,DNS
2048,17,60589,53,DNS
2048,6,443,60132,HTTP
2048,6,443,50898,HTTP
2048,6,443,60136,HTTP
2048,17,50192,443,HTTP
2048,6,46654,443,HTTP
2048,6,80,49800,HTTP
2048,6,443,54366,HTTP
2048,6,443,54366,HTTP
2048,17,53,60589,DNS
2048,17,53,60589,DNS
2048,6,59736,443,HTTP
2048,6,57766,443,HTTP
2048,6,54946,80,HTTP
2048,6,39790,80,HTTP
2048,17,59649,53,DNS
2048,6,443,46060,HTTP
2048,17,52888,53,DNS
2048,6,443,46654,HTTP
2048,6,443,57766,HTTP
2048,6,80,39790,HTTP
2048,6,80,54946,HTTP
2048,6,39798,80,HTTP
2048,6,443,59736,HTTP
2048,6,39564,443,HTTP
2048,17,53,59649,DNS
2048,17,53,52888,DNS
2048,6,40696,443,HTTP
2048,6,40574,443,HTTP
2048,6,443,39564,HTTP
2048,6,80,39798,HTTP
2048,6,443,39564,HTTP
2048,6,40700,443,HTTP
2048,6,40582,443,HTTP
2048,6,35606,80,HTTP
2048,6,35620,80,HTTP
2048,6,22,38854,SSH
2048,17,45813,53,DNS
2048,17,35323,53,DNS
2048,6,443,44712,HTTP
2048,6,443,40696,HTTP
2048,17,45630,53,DNS
2048,6,40712,443,HTTP
2048,6,40716,443,HTTP
2048,6,40720,443,HTTP
2048,6,443,40574,HTTP
2048,6,38854,22,SSH
2048,6,38854,22,SSH
2048,6,80,35620,HTTP
2048,6,80,35606,HTTP
2048,17,53,45813,DNS
2048,17,53,45630,DNS
2048,17,53,35323,DNS
2048,6,39630,80,HTTP
2048,6,39610,80,HTTP
2048,6,39626,80,HTTP
2048,6,39638,80,HTTP
2048,6,39606,80,HTTP
2048,6,40720,443,HTTP
2048,6,443,40700,HTTP
2048,6,58820,443,HTTP
2048,6,443,40712,HTTP
2048,6,443,40716,HTTP
2048,6,44712,443,HTTP
2048,6,56690,443,HTTP
2048,6,443,40582,HTTP
2048,6,49654,8080,STREAMING
2048,6,56412,443,HTTP
2048,6,56274,443,HTTP
2048,6,80,39630,HTTP
2048,6,80,39626,HTTP
2048,6,80,39606,HTTP
2048,6,80,39638,HTTP
2048,6,80,39610,HTTP
2048,6,443,56690,HTTP
2048,6,54010,80,HTTP
2048,6,56412,443,HTTP
2048,6,56274,443,HTTP
2048,6,443,40720,HTTP
2048,6,56426,443,HTTP
2048,6,56284,443,HTTP
2048,6,443,44956,HTTP
2048,6,8080,49654,STREAMING
2048,6,44956,443,HTTP
2048,6,80,54010,HTTP
2048,6,49800,80,HTTP
2048,6,443,56412,HTTP
2048,6,443,56274,HTTP
2048,6,443,56426,HTTP
2048,6,443,56284,HTTP
2048,6,44956,443,HTTP
2048,6,80,49800,HTTP
2048,17,46650,53,DNS
2048,6,46434,443,HTTP
2048,6,59736,443,HTTP
2048,6,57766,443,HTTP
2048,6,54946,80,HTTP
2048,6,46446,443,HTTP
2048,17,42917,53,DNS
2048,17,35061,53,DNS
2048,17,33763,53,DNS
2048,17,56206,53,DNS
2048,17,40343,53,DNS
2048,17,55218,53,DNS
2048,17,50400,443,HTTP
2048,17,53,46650,DNS
2048,6,443,46434,HTTP
2048,6,443,57766,HTTP
2048,17,53,42917,DNS
2048,17,53,46650,DNS
2048,6,80,54946,HTTP
2048,6,443,46434,HTTP
2048,17,53,42917,DNS
2048,17,53,35061,DNS
2048,17,53,40343,DNS
2048,17,53,55218,DNS
2048,17,53,33763,DNS
2048,17,53,56206,DNS
2048,6,443,59736,HTTP
2048,6,59674,80,HTTP
2048,6,59662,80,HTTP
2048,6,443,46446,HTTP
2048,6,50244,443,HTTP
2048,6,50256,443,HTTP
2048,6,35040,443,HTTP
2048,6,53478,443,HTTP
2048,6,53970,443,HTTP
2048,6,58136,443,HTTP
2048,6,39912,443,HTTP
2048,6,80,59674,HTTP
2048,6,80,59662,HTTP
2048,6,35606,80,HTTP
2048,6,35620,80,HTTP
2048,6,443,50244,HTTP
2048,6,443,58136,HTTP
2048,6,39916,443,HTTP
2048,6,58140,443,HTTP
2048,6,53980,443,HTTP
2048,6,53486,443,HTTP
2048,6,35052,443,HTTP
2048,6,50284,443,HTTP
2048,6,50268,443,HTTP
2048,6,32902,443,HTTP
2048,6,50240,443,HTTP
2048,6,49328,443,HTTP
2048,17,42643,443,HTTP
2048,6,443,35040,HTTP
2048,6,443,53478,HTTP
2048,6,443,39912,HTTP
2048,6,443,53970,HTTP
2048,6,443,50256,HTTP
2048,6,443,53486,HTTP
2048,6,443,50284,HTTP
2048,6,443,50268,HTTP
2048,6,443,53980,HTTP
2048,6,80,35606,HTTP
2048,6,80,35620,HTTP
2048,6,443,32902,HTTP
2048,17,37050,53,DNS
2048,17,37075,53,DNS
2048,6,39630,80,HTTP
2048,6,39610,80,HTTP
2048,6,39626,80,HTTP
2048,6,39638,80,HTTP
2048,6,39606,80,HTTP
2048,17,54539,53,DNS
2048,17,47710,53,DNS
2048,17,44163,53,DNS
2048,17,58266,53,DNS
2048,6,443,53486,HTTP
2048,6,443,39916,HTTP
2048,6,50726,80,HTTP
2048,6,50738,80,HTTP
2048,6,58266,443,HTTP
2048,6,34476,443,HTTP
2048,6,34526,443,HTTP
2048,6,33238,443,HTTP
2048,6,443,50240,HTTP
2048,6,443,58140,HTTP
2048,6,443,49328,HTTP
2048,17,37652,443,HTTP
2048,6,443,50284,HTTP
2048,6,443,35052,HTTP
2048,6,443,50268,HTTP
2048,6,443,53980,HTTP
2048,17,53,37050,DNS
2048,17,53,37050,DNS
2048,17,53,37075,DNS
2048,6,80,50726,HTTP
2048,17,53,47710,DNS
2048,17,53,47710,DNS
2048,6,80,39630,HTTP
2048,6,80,39626,HTTP
2048,6,80,39606,HTTP
2048,6,80,39638,HTTP
2048,6,80,39610,HTTP
2048,17,53,58266,DNS
2048,17,53,54539,DNS
2048,17,53,44163,DNS
2048,17,43672,53,DNS
2048,6,54010,80,HTTP
2048,6,80,50726,HTTP
2048,6,443,58266,HTTP
2048,6,443,33238,HTTP
2048,6,80,50738,HTTP
2048,6,50742,80,HTTP
2048,6,443,34526,HTTP
2048,6,45764,443,HTTP
2048,6,443,34476,HTTP
2048,6,53824,443,HTTP
2048,6,53832,443,HTTP
2048,6,53840,443,HTTP
2048,6,80,50742,HTTP
2048,6,53122,443,HTTP
2048,6,53132,443,HTTP
2048,6,80,50742,HTTP
2048,6,53994,443,HTTP
2048,6,58380,443,HTTP
2048,17,53,43672,DNS
2048,6,80,54010,HTTP
2048,6,443,45764,HTTP
2048,6,58380,443,HTTP
2048,6,53994,443,HTTP
2048,6,53862,443,HTTP
2048,6,53856,443,HTTP
2048,6,53848,443,HTTP
2048,6,58396,443,HTTP
2048,6,54006,443,HTTP
2048,6,53148,443,HTTP
2048,6,53140,443,HTTP
2048,17,55996,443,HTTP
2048,6,38488,443,HTTP
2048,6,50842,443,HTTP
2048,6,53160,443,HTTP
2048,6,443,53122,HTTP
2048,6,443,53132,HTTP
2048,6,53152,443,HTTP
2048,6,443,53824,HTTP
2048,6,443,53840,HTTP
2048,6,443,53832,HTTP
2048,6,443,53148,HTTP
2048,6,443,53862,HTTP
2048,6,443,53856,HTTP
2048,6,443,53848,HTTP
2048,6,443,38488,HTTP
2048,17,53630,53,DNS
2048,6,59736,443,HTTP
2048,6,57766,443,HTTP
2048,6,443,50842,HTTP
2048,6,42592,443,HTTP
2048,6,40716,443,HTTP
2048,6,443,58380,HTTP
2048,6,443,53994,HTTP
2048,6,443,58396,HTTP
2048,6,443,54006,HTTP
2048,6,41128,443,HTTP
2048,6,53850,443,HTTP
2048,6,443,53148,HTTP
2048,6,443,53152,HTTP
2048,6,443,53140,HTTP
2048,6,443,53862,HTTP
2048,6,443,53160,HTTP
2048,17,53,53630,DNS
2048,6,443,53850,HTTP
2048,6,443,57766,HTTP
2048,17,55192,53,DNS
2048,6,443,59736,HTTP
2048,6,59674,80,HTTP
2048,6,59662,80,HTTP
2048,6,443,41128,HTTP
2048,6,443,42592,HTTP
2048,6,45276,443,HTTP
2048,6,36818,443,HTTP
2048,6,44736,443,HTTP
2048,6,38638,443,HTTP
2048,6,43138,443,HTTP
2048,6,48696,443,HTTP
2048,6,39126,443,HTTP
2048,6,38714,443,HTTP
2048,6,443,40716,HTTP
2048,6,80,59662,HTTP
2048,6,80,59674,HTTP
2048,17,53,55192,DNS
2048,6,35606,80,HTTP
2048,6,35620,80,HTTP
2048,6,43062,443,HTTP
2048,6,443,36818,HTTP
2048,6,45820,443,HTTP
2048,6,59438,443,HTTP
2048,6,45180,443,HTTP
2048,6,443,38638,HTTP
2048,6,443,45276,HTTP
2048,6,443,43138,HTTP
2048,6,443,39126,HTTP
2048,6,44012,443,HTTP
2048,6,42962,443,HTTP
2048,6,443,44736,HTTP
2048,6,443,38714,HTTP
2048,6,443,48696,HTTP
2048,6,51008,443,HTTP
2048,6,80,35606,HTTP
2048,6,80,35620,HTTP
2048,6,443,59438,HTTP
2048,6,443,43062,HTTP
2048,6,443,45180,HTTP
2048,6,443,45180,HTTP
2048,6,443,42962,HTTP
2048,6,51022,443,HTTP
2048,6,443,59438,HTTP
2048,6,443,44012,HTTP
2048,6,443,51008,HTTP
2048,17,50213,53,DNS
2048,6,54010,80,HTTP
2048,6,45410,443,HTTP
2048,6,45198,443,HTTP
2048,6,36088,443,HTTP
2048,6,37812,443,HTTP
2048,6,45814,443,HTTP
2048,6,443,51022,HTTP
2048,17,53,50213,DNS
2048,6,443,45198,HTTP
2048,17,53,50213,DNS
2048,6,443,45410,HTTP
2048,6,443,45198,HTTP
2048,6,80,54010,HTTP
2048,6,59736,443,HTTP
2048,6,47476,443,HTTP
2048,6,47464,443,HTTP
2048,6,47492,443,HTTP
2048,6,47480,443,HTTP
2048,6,443,45410,HTTP
2048,6,52278,443,HTTP
2048,6,36690,443,HTTP
2048,6,33900,443,HTTP
2048,6,443,36088,HTTP
2048,6,443,37812,HTTP
2048,6,443,47480,HTTP
2048,6,443,47464,HTTP
2048,6,443,47492,HTTP
2048,6,443,33900,HTTP
2048,17,55333,53,DNS
2048,17,53616,53,DNS
2048,6,443,47492,HTTP
2048,6,443,47480,HTTP
2048,6,50254,443,HTTP
2048,6,38502,443,HTTP
2048,6,34374,443,HTTP
2048,6,37394,443,HTTP
2048,6,40682,443,HTTP
2048,6,443,47476,HTTP
2048,6,57108,443,HTTP
2048,6,443,36690,HTTP
2048,6,443,52278,HTTP
2048,17,53,53616,DNS
2048,17,53,55333,DNS
2048,6,59674,80,HTTP
2048,6,59662,80,HTTP
2048,6,40716,443,HTTP
2048,6,443,38502,HTTP
2048,6,54366,443,HTTP
2048,6,443,50254,HTTP
2048,6,443,40682,HTTP
2048,6,35990,443,HTTP
2048,6,443,37394,HTTP
2048,6,443,57108,HTTP
2048,6,58260,443,HTTP
2048,6,443,34374,HTTP
2048,6,59896,443,HTTP
2048,6,443,54366,HTTP
2048,6,443,54366,HTTP
2048,6,443,35990,HTTP
2048,6,80,59662,HTTP
2048,6,80,59674,HTTP
2048,6,43450,443,HTTP
2048,6,443,40716,HTTP
2048,6,59898,443,HTTP
2048,6,58264,443,HTTP
2048,6,443,58260,HTTP
2048,6,443,59896,HTTP
2048,17,57124,53,DNS
2048,6,34256,443,HTTP
2048,6,443,39148,HTTP
2048,6,443,43450,HTTP
2048,6,443,59898,HTTP
2048,6,60764,443,HTTP
2048,6,34794,443,HTTP
2048,6,54162,443,HTTP
2048,6,39564,443,HTTP
2048,6,443,58264,HTTP
2048,17,53,57124,DNS
2048,17,53,57124,DNS
2048,6,39148,443,HTTP
2048,6,443,34256,HTTP
2048,6,39148,443,HTTP
2048,17,57031,53,DNS
2048,17,55999,53,DNS
2048,17,46145,53,DNS
2048,17,54278,53,DNS
2048,6,443,39564,HTTP
2048,6,443,34256,HTTP
2048,6,54010,80,HTTP
2048,6,45356,443,HTTP
2048,6,33030,443,HTTP
2048,6,443,34794,HTTP
2048,6,47612,80,HTTP
2048,6,443,60764,HTTP
2048,6,47628,80,HTTP
2048,6,56274,443,HTTP
2048,6,40968,443,HTTP
2048,6,443,45356,HTTP
2048,6,443,54162,HTTP
2048,17,53,57031,DNS
2048,17,53,55999,DNS
2048,17,53,55999,DNS
2048,17,53,54278,DNS
2048,6,80,54010,HTTP
2048,17,53,46145,DNS
2048,6,443,33030,HTTP
2048,6,51206,443,HTTP
2048,6,60376,443,HTTP
2048,6,46096,443,HTTP
2048,6,443,56274,HTTP
2048,6,46108,443,HTTP
2048,6,35800,443,HTTP
2048,6,80,47612,HTTP
2048,6,80,47628,HTTP
2048,6,56690,443,HTTP
2048,6,49066,443,HTTP
2048,6,443,40968,HTTP
2048,6,443,46096,HTTP
2048,6,48876,443,HTTP
2048,6,443,46108,HTTP
2048,6,443,35800,HTTP
2048,6,443,51206,HTTP
2048,6,443,60376,HTTP
2048,6,443,46108,HTTP
2048,6,443,35800,HTTP
2048,6,443,56690,HTTP
2048,6,48890,443,HTTP
2048,6,48904,443,HTTP
2048,6,48910,443,HTTP
2048,6,48916,443,HTTP
2048,6,48930,443,HTTP
2048,6,49072,443,HTTP
2048,6,48940,443,HTTP
2048,6,22,38854,SSH
2048,6,53832,443,HTTP
2048,6,48956,443,HTTP
2048,17,58790,53,DNS
2048,6,60136,443,HTTP
2048,6,58820,443,HTTP
2048,6,443,60376,HTTP
2048,6,443,60136,HTTP
2048,6,443,51206,HTTP
2048,6,443,49066,HTTP
2048,6,443,48876,HTTP
2048,6,443,48930,HTTP
2048,6,443,48916,HTTP
2048,6,38854,22,SSH
2048,6,443,48890,HTTP
2048,6,443,48904,HTTP
2048,6,443,48930,HTTP
2048,6,60136,443,HTTP
2048,17,53,58790,DNS
2048,6,59674,80,HTTP
2048,6,59662,80,HTTP
2048,6,40716,443,HTTP
2048,6,443,53832,HTTP
2048,6,443,49072,HTTP
2048,6,443,48956,HTTP
2048,6,443,48916,HTTP
2048,6,443,48940,HTTP
2048,6,443,48910,HTTP
2048,6,443,48904,HTTP
2048,6,40744,443,HTTP
2048,6,80,59662,HTTP
2048,6,80,59674,HTTP
2048,6,53132,443,HTTP
2048,6,443,40716,HTTP
2048,6,40746,443,HTTP
2048,6,443,40744,HTTP
2048,6,443,53132,HTTP
2048,17,47785,53,DNS
2048,6,443,40746,HTTP
2048,6,54010,80,HTTP
2048,6,49654,8080,STREAMING
2048,17,56374,443,HTTP
2048,17,40376,53,DNS
2048,17,53,47785,DNS
2048,6,8080,49654,STREAMING
2048,17,53,47785,DNS
2048,6,8080,49654,STREAMING
2048,17,52866,53,DNS
2048,17,48282,53,DNS
2048,6,58390,443,HTTP
2048,6,58394,443,HTTP
2048,17,53,40376,DNS
2048,6,443,58390,HTTP
2048,6,56666,443,HTTP
2048,17,53,48282,DNS
2048,17,53,48282,DNS
2048,17,50433,53,DNS
2048,6,49328,443,HTTP
2048,17,42538,53,DNS
2048,6,56680,443,HTTP
2048,6,32902,443,HTTP
2048,6,50240,443,HTTP
2048,6,443,56666,HTTP
2048,6,443,58394,HTTP
2048,6,58266,443,HTTP
2048,6,56426,443,HTTP
2048,17,53,52866,DNS
2048,6,35806,443,HTTP
2048,6,35818,443,HTTP
2048,17,53,50433,DNS
2048,17,53,50433,DNS
2048,6,443,49328,HTTP
2048,6,443,32902,HTTP
2048,6,443,56426,HTTP
2048,17,53,42538,DNS
2048,6,33238,443,HTTP
2048,6,34526,443,HTTP
2048,6,34878,443,HTTP
2048,6,443,56680,HTTP
2048,6,35830,443,HTTP
2048,6,34892,443,HTTP
2048,6,443,49328,HTTP
2048,6,443,58266,HTTP
2048,6,34476,443,HTTP
2048,6,45764,443,HTTP
2048,6,443,35818,HTTP
2048,6,443,50240,HTTP
2048,6,443,35806,HTTP
2048,6,443,34878,HTTP
2048,6,52624,443,HTTP
2048,6,443,33238,HTTP
2048,6,443,34892,HTTP
2048,6,443,33238,HTTP
2048,6,443,45764,HTTP
2048,6,59674,80,HTTP
2048,6,59662,80,HTTP
2048,6,40716,443,HTTP
2048,6,443,34476,HTTP
2048,6,443,35830,HTTP
2048,6,52640,443,HTTP
2048,6,443,34526,HTTP
2048,17,38367,443,HTTP
2048,6,443,52624,HTTP
2048,6,443,52640,HTTP
2048,6,443,52640,HTTP
2048,17,41529,53,DNS
2048,17,54839,53,DNS
2048,6,80,59674,HTTP
2048,6,80,59662,HTTP
2048,6,48018,8080,STREAMING
2048,17,59619,53,DNS
2048,17,34585,53,DNS
2048,17,36920,53,DNS
2048,17,47405,53,DNS
2048,17,39257,53,DNS
2048,6,38488,443,HTTP
2048,6,22,41410,SSH
2048,6,443,40716,HTTP
2048,6,48024,8080,STREAMING
2048,6,42592,443,HTTP
2048,6,35040,443,HTTP
2048,6,39912,443,HTTP
2048,17,46667,1236,STREAMING
2048,17,53,41529,DNS
2048,6,50842,443,HTTP
2048,6,41410,22,SSH
2048,17,56495,1234,STREAMING
2048,17,53,41529,DNS
2048,17,46667,1236,STREAMING
2048,17,53,36920,DNS
2048,17,53,39257,DNS
2048,17,56495,1234,STREAMING
2048,6,41410,22,SSH
2048,6,443,38488,HTTP
2048,17,37055,53,DNS
2048,6,41128,443,HTTP
2048,17,46861,53,DNS
2048,6,443,50842,HTTP
2048,6,8080,48018,STREAMING
2048,6,59896,443,HTTP
2048,6,44736,443,HTTP
2048,6,38714,443,HTTP
2048,17,53,34585,DNS
2048,17,53,47405,DNS
2048,17,53,59619,DNS
2048,6,57240,443,HTTP
2048,6,57228,443,HTTP
2048,6,53478,443,HTTP
2048,6,57248,443,HTTP
2048,6,57244,443,HTTP
2048,6,443,42592,HTTP
2048,6,53970,443,HTTP
2048,1,0,0,ICMP
2048,6,50256,443,HTTP
2048,6,39126,443,HTTP
2048,6,443,35040,HTTP
2048,6,443,39912,HTTP
2048,17,46668,1237,STREAMING
2048,17,56496,1235,STREAMING
2048,17,53,54839,DNS
2048,6,8080,48024,STREAMING
2048,17,47173,53,DNS
2048,6,40706,443,HTTP
2048,6,47808,443,HTTP
2048,17,53,46861,DNS
2048,6,443,41128,HTTP
2048,6,443,50842,HTTP
2048,6,443,59896,HTTP
2048,6,443,44736,HTTP
2048,17,53,46861,DNS
2048,6,48696,443,HTTP
2048,6,443,57240,HTTP
2048,6,443,57228,HTTP
2048,6,443,57248,HTTP
2048,6,443,57244,HTTP
2048,6,47808,443,HTTP
2048,6,40706,443,HTTP
2048,6,35752,443,HTTP
2048,6,35736,443,HTTP
2048,6,60728,443,HTTP
